SWIR1,SWIR2,Blue,Green,Red,RedEdge1,RedEdge2,RedEdge3,NIR,NIR_Narrow,NDMI,NDVI,NDWI,Longitude,Latitude
1528,658,294,506,278,793,2452,3102,3552,3444,0.3984251916408539,0.854830265045166,-0.7506160736083984,107.3147650503073,11.431106906185116
2137,984,423,662,418,984,2493,3127,3432,3513,0.23253725469112396,0.7828571200370789,-0.67659991979599,107.22295722827029,11.376579168439061
1894,929,345,578,429,1064,2602,3250,3261,3586,0.26517942547798157,0.767479658126831,-0.6988798975944519,107.36075879285423,11.680928386698756
2019,913,243,482,276,886,2449,3027,3152,3350,0.2191065549850464,0.8389731645584106,-0.7347275614738464,107.53610993631436,11.726023813961556
2327,1121,493,678,485,1195,2995,3594,3559,3933,0.20931023359298706,0.7601384520530701,-0.6799622178077698,107.17579567585402,11.553726942467431
1949,932,360,586,398,919,2505,3141,3157,3482,0.23658441007137299,0.7760900259017944,-0.6868821978569031,107.40001517077025,11.402540480150115
1839,848,340,516,331,811,2262,2882,3228,3242,0.27412670850753784,0.8139926791191101,-0.7243589758872986,107.27784429213,11.409367676309424
1526,647,265,407,259,770,2291,2901,2685,3193,0.2752315402030945,0.8240489363670349,-0.736739993095398,107.48733141638667,11.739229048638112
2445,1113,516,794,682,1187,3175,4063,3948,4501,0.2351008951663971,0.7053995728492737,-0.6651201844215393,107.37674880491156,11.669699445647261
1929,862,346,561,354,880,2400,3092,3161,3388,0.24204322695732117,0.7985775470733643,-0.6985491514205933,107.28332401536312,11.463086930299772
1691,772,319,512,317,838,2377,2970,3015,3343,0.2813429534435272,0.8097239136695862,-0.7096682786941528,107.2680526555331,11.472878566896675
2032,959,399,644,396,1003,2557,3242,3457,3589,0.259610116481781,0.7944458723068237,-0.6859302520751953,107.4619989253745,11.477639637902508
1718,792,362,560,356,857,2230,2801,2990,3135,0.2701784074306488,0.787208616733551,-0.6845070719718933,107.37387419600238,11.450780010907334
1803,827,366,600,372,814,2162,2643,3353,3018,0.3006206452846527,0.8002684712409973,-0.6964330673217773,107.23418616932179,11.517255341932179
2147,966,418,683,428,979,2873,3729,4101,4134,0.3127400875091553,0.8109958171844482,-0.7144649028778076,107.27946125964141,11.661165450448125
1821,792,226,449,236,787,2595,3210,3404,3528,0.30296650528907776,0.8703296780586243,-0.766934871673584,107.43909188562945,11.73267134706404
1642,701,287,478,261,827,2491,3254,3313,3526,0.33723512291908264,0.8539451360702515,-0.7478237748146057,107.31745999615967,11.4234712262701
1641,670,296,608,296,1025,3053,3738,4028,4032,0.4210619032382965,0.8630897402763367,-0.7377049326896667,107.50898081473395,11.73815107029717
2284,1086,362,575,388,968,2378,3021,3239,3464,0.17291326820850372,0.7860490679740906,-0.6984792947769165,107.25197281194735,11.4993788677782
1558,654,284,535,277,798,2559,3209,3558,3509,0.3909304141998291,0.8555410504341125,-0.7385780811309814,107.40675253540114,11.717399987234009
2255,1035,381,646,388,1045,2732,3402,3445,3801,0.20877192914485931,0.7975476384162903,-0.6841847896575928,107.26553737273755,11.520040119312949
1803,803,372,573,360,846,2380,3050,3184,3449,0.27691999077796936,0.796839714050293,-0.6949694156646729,107.20912317289485,11.526597820887021
2045,924,275,566,290,960,2735,3443,3948,3891,0.3175371289253235,0.8631429672241211,-0.7492246627807617,107.4229222105153,11.733479830819748
1762,729,336,535,294,892,2708,3452,3416,3772,0.31942835450172424,0.8415094614028931,-0.7291824817657471,107.30093099493186,11.397959072201106
1671,717,327,550,332,931,2626,3305,3377,3615,0.33795562386512756,0.8209760189056396,-0.7198879718780518,107.29985301659092,11.641761840311144
2104,969,343,538,329,896,2353,3047,2990,3454,0.1739301085472107,0.8017475008964539,-0.69501131772995,107.20732654232661,11.53288602787586
1981,970,331,518,411,843,2004,2484,2322,2785,0.07924703508615494,0.6992316246032715,-0.6352112889289856,107.40576438858861,11.409727002423072
1785,807,258,488,304,798,2244,2688,2823,3114,0.2252604216337204,0.8055644631385803,-0.7052249908447266,107.49092467752314,11.776239638343837
1722,815,322,520,339,941,2345,2917,3043,3270,0.27722978591918945,0.7995269298553467,-0.7081111669540405,107.4245391780267,11.50485859101133
1770,844,333,529,339,870,2345,2893,2957,3194,0.25111064314842224,0.794296145439148,-0.696500301361084,107.38627094692322,11.493719481488247
2134,1061,411,626,423,1033,2582,3242,3200,3672,0.19985002279281616,0.7664918303489685,-0.67276531457901,107.22610133176471,11.42436954155422
2022,924,398,650,378,891,2630,3372,3835,3725,0.3095441460609436,0.8205554485321045,-0.7101449370384216,107.3763894787979,11.46434457169754
1905,882,344,562,358,874,2270,2904,3050,3276,0.23107971251010895,0.7899060845375061,-0.6888150572776794,107.25880000810666,11.505577243238625
2119,975,284,530,323,934,2444,3130,3465,3500,0.24104584753513336,0.8294614553451538,-0.7346683144569397,107.50987913001806,11.71147110635882
2135,998,336,558,360,971,2856,3600,3451,4044,0.23558896780014038,0.8110731840133667,-0.721626341342926,107.3222210671655,11.407750708798009
1999,879,277,558,286,908,2757,3498,3732,3829,0.30239051580429077,0.8576406240463257,-0.7398601174354553,107.4823008507956,11.72386785727967
1891,841,325,495,305,778,2283,2871,2754,3221,0.18579117953777313,0.8005884289741516,-0.6952908635139465,107.32725163275657,11.403798121547883
1898,834,352,569,350,901,2511,3202,3243,3566,0.26162225008010864,0.8051767349243164,-0.7014690637588501,107.19475012834894,11.526418157830198
1607,649,287,508,296,852,2621,3327,3580,3629,0.380374014377594,0.8472652435302734,-0.7514677047729492,107.363543570235,11.719466112387483
2022,868,342,552,320,822,2688,3581,3647,3981,0.28664666414260864,0.8386690020561218,-0.7370802760124207,107.25511691544177,11.453115630646046
2142,1024,382,634,400,975,2677,3304,3511,3811,0.24217230081558228,0.7954487204551697,-0.6940892934799194,107.32761095887021,11.397599746087458
1930,876,352,550,330,867,2424,3167,3372,3479,0.2719728350639343,0.8217179775238037,-0.7195308804512024,107.307937854148,11.393916653422568
1599,685,248,452,266,874,2438,3086,3046,3338,0.31151777505874634,0.8393719792366028,-0.7415665984153748,107.49128400363679,11.703296437273332
1610,694,298,452,270,750,2336,3003,2768,3291,0.2645043432712555,0.8222514986991882,-0.7192546725273132,107.338031416166,11.413050768974314
1854,885,388,556,398,864,2411,3092,3259,3485,0.2747897505760193,0.7823352217674255,-0.7085189819335938,107.23562347377637,11.472519240783027
1541,660,315,494,296,713,2129,2687,2742,3038,0.28041091561317444,0.8051349520683289,-0.6946848034858704,107.28494098287453,11.435059493435242
1580,691,254,456,241,742,2427,2956,3320,3160,0.3551020324230194,0.8646447658538818,-0.758474588394165,107.43145620571443,11.742462983660943
1799,788,229,458,264,743,2206,2787,3079,3048,0.26240262389183044,0.842058002948761,-0.7410234808921814,107.52083857648432,11.721083079898898
1851,876,344,578,357,942,2286,2807,3012,3174,0.23874151706695557,0.7880676984786987,-0.677994430065155,107.37504200587172,11.436586629418246
1747,856,431,593,547,1036,2247,2763,3041,3242,0.27025899291038513,0.6950947642326355,-0.673637866973877,107.38905572430399,11.47674132261839
2045,905,274,487,309,906,2627,3286,3285,3662,0.2326454073190689,0.8280467391014099,-0.7417815327644348,107.47646180144882,11.784144812844088
2099,906,369,602,312,1020,3029,3680,3780,4040,0.2859329879283905,0.8475073575973511,-0.725239634513855,107.21756733656558,11.553906605524256
1645,689,222,472,268,828,2485,3060,3376,3428,0.3447520434856415,0.8529089093208313,-0.7546777725219727,107.5018841239894,11.71515419902371
2226,1047,376,579,372,983,2519,3180,2955,3547,0.14070641994476318,0.7763751149177551,-0.6723259687423706,107.22951492984436,11.4911143671643
1749,792,296,462,272,760,2283,2966,3037,3287,0.2691182494163513,0.8355998992919922,-0.7359245419502258,107.18729411149074,11.375231695512882
585,313,465,607,458,485,629,671,753,746,0.12556053698062897,0.24360032379627228,-0.10735294222831726,107.28422233064724,11.700781154477797
1714,735,229,437,260,796,2434,3106,3116,3434,0.290269136428833,0.8459715843200684,-0.7540106773376465,107.50619603735318,11.741115510734764
2109,952,390,578,372,942,2683,3487,3484,3842,0.24584302306175232,0.8070539236068726,-0.7154111266136169,107.26499838356709,11.402360817093292
1804,812,406,532,344,806,2349,3003,3007,3340,0.25005197525024414,0.7946881651878357,-0.699350118637085,107.1682498274674,11.549864186745717
1552,670,274,493,266,783,2407,3040,3062,3398,0.32726484537124634,0.8401442170143127,-0.7226441502571106,107.41834080256629,11.72350853116602
2401,1147,454,695,499,1106,2535,3159,3363,3496,0.1668979823589325,0.7415846586227417,-0.6574667096138,107.24999651832229,11.536569120540749
2472,1124,376,642,416,1100,2816,3436,3488,3882,0.17046980559825897,0.7868852615356445,-0.6891041398048401,107.307937854148,11.699254018494795
1971,866,378,570,348,879,2503,3136,3286,3623,0.2501426637172699,0.8084754943847656,-0.704356849193573,107.31377690349477,11.732401852478805
1978,868,332,542,354,876,2536,3231,3367,3650,0.2598690390586853,0.8097285628318787,-0.7226912379264832,107.21693851586669,11.393826821894157
2021,928,350,565,324,855,2475,3122,3320,3452,0.24321287870407104,0.8221734166145325,-0.7091377377510071,107.3899540395881,11.521567255295952
1534,695,306,504,308,858,2200,2802,2867,2962,0.3028857111930847,0.8059842586517334,-0.7009789347648621,107.42804260763478,11.458775016935999
1601,706,326,472,299,765,2382,3063,2929,3374,0.2931567430496216,0.8147459626197815,-0.7224345803260803,107.31144128375607,11.415925377883497
1718,739,344,534,310,874,2580,3284,3552,3624,0.34800758957862854,0.8394614458084106,-0.7386196851730347,107.27209507431162,11.436945955531893
1961,930,349,530,368,915,2347,3035,3124,3427,0.22871190309524536,0.7892325520515442,-0.7099069356918335,107.33021607319417,11.739318880166525
1356,559,218,370,190,678,2279,2904,3052,3269,0.3847549855709076,0.8827884197235107,-0.7837522029876709,107.46693965943716,11.70644054076775
2043,970,349,602,374,989,2599,3300,3244,3626,0.2271609604358673,0.7932559251785278,-0.6869474649429321,107.26913063387403,11.472878566896675
1791,802,275,527,273,885,2556,3206,3475,3585,0.31978732347488403,0.8543223142623901,-0.7366316914558411,107.41483737295822,11.718747460160188
1414,601,221,384,201,675,2195,2734,2500,3004,0.2774655222892761,0.8511662483215332,-0.7337031960487366,107.48580428040366,11.769412442184528
1472,680,287,455,263,797,2017,2446,2410,2881,0.2416280210018158,0.803217351436615,-0.6823734641075134,107.38716926220734,11.497941563323609
1755,734,301,491,269,792,2469,3246,3336,3581,0.3105480372905731,0.8507628440856934,-0.7434021234512329,107.37980307687756,11.707159192995046
2459,1126,402,665,394,1108,3175,4012,4197,4419,0.2611177861690521,0.828359842300415,-0.7264500260353088,107.25628472531112,11.551121828143485
1627,693,302,525,318,911,2698,3406,3519,3760,0.3676642179489136,0.834245502948761,-0.7403560876846313,107.34683490595037,11.74228332060412
1835,833,291,510,296,895,2637,3399,3587,3762,0.32312798500061035,0.847540557384491,-0.7510373592376709,107.3747725112865,11.715962682779416
2312,1235,463,693,520,1004,2128,2441,2476,2681,0.03425229713320732,0.6528704762458801,-0.5626380443572998,107.3755809950422,11.484646497118641
1995,936,410,642,455,1006,2468,3139,3183,3446,0.22943221032619476,0.749862551689148,-0.6643137335777283,107.26670518260691,11.39580311551922
1844,922,314,484,344,891,2202,2779,2831,3136,0.21112298965454102,0.7833070755004883,-0.7079939842224121,107.42903075444731,11.429579770202114
1994,917,307,525,361,835,2152,2829,3063,3230,0.2113901525735855,0.7891355156898499,-0.7073578834533691,107.43469014073726,11.762495414496808
2145,1244,592,912,726,1386,2598,2977,2986,3196,0.16390566527843475,0.6088362336158752,-0.5320677161216736,107.26418989981137,11.511865450227463
1846,826,346,558,318,935,2646,3289,3303,3681,0.28296756744384766,0.8243579268455505,-0.7109557390213013,107.38168953897421,11.507463705335276
1696,753,318,526,290,835,2502,3165,3231,3507,0.3115486204624176,0.8352740406990051,-0.7199893593788147,107.23759976740143,11.393287832723685
1940,884,339,526,322,870,2390,3013,3113,3402,0.23213931918144226,0.8125181794166565,-0.7109096050262451,107.2951817771135,11.4850956547607
1829,779,350,601,319,905,2852,3709,4097,4066,0.3827202022075653,0.8555253744125366,-0.744146466255188,107.29275632584638,11.481053235982163
2084,982,315,583,346,963,2550,3207,3720,3624,0.28187456727027893,0.8298081755638123,-0.7290262579917908,107.39372696378142,11.750907147331667
1878,857,351,511,304,861,2452,3105,3192,3470,0.25917160511016846,0.8260869383811951,-0.7240075469017029,107.28296468924947,11.457607207066642
2754,1779,694,982,1090,1412,2335,2660,2736,2948,-0.0032786885276436806,0.4302143156528473,-0.47175902128219604,107.39678123574741,11.52740630464273
2144,990,438,661,423,996,2882,3553,3829,3858,0.2821027934551239,0.8010348081588745,-0.7055679559707642,107.34926035721749,11.67697579944863
2107,961,346,566,291,916,2384,3058,3018,3421,0.17775610089302063,0.824116051197052,-0.6841517686843872,107.19816372642859,11.406043909758182
2870,1805,513,818,1048,1415,2286,2699,2564,2986,-0.056312110275030136,0.4197120666503906,-0.5162625908851624,107.4433139674648,11.735995113615282
1616,731,323,504,304,881,2213,2852,2865,3133,0.27873241901397705,0.8081413507461548,-0.700801432132721,107.42256288440164,11.452127483833515
1803,858,418,610,440,987,2566,3192,2896,3556,0.23260268568992615,0.7362110018730164,-0.6520251035690308,107.19717557961606,11.52282489669372
2138,995,334,563,342,896,2546,3333,3484,3727,0.23941658437252045,0.8212231993675232,-0.7217692136764526,107.22313689132712,11.516536689704884
1578,636,337,577,296,893,2975,3923,4445,4209,0.4760086238384247,0.8751318454742432,-0.7702111005783081,107.3357856279557,11.656943368612765
2850,1528,487,778,634,1265,2189,2485,2536,2858,-0.05829929560422897,0.6000000238418579,-0.5304767489433289,107.35438075433697,11.481502393624222
1912,979,295,554,429,1070,2451,2939,3253,3215,0.2596321403980255,0.7669744491577148,-0.7089571952819824,107.47825843201706,11.755308892223852
1405,612,337,503,314,805,2380,3111,3228,3184,0.3934815526008606,0.8226990103721619,-0.7303671836853027,107.32482618148944,11.441078205838844
2103,1005,389,624,392,932,2592,3305,3344,3642,0.22783184051513672,0.7901498675346375,-0.6854838728904724,107.23247937028195,11.431466232298765
1699,739,307,483,272,833,2419,3101,3100,3422,0.29193583130836487,0.8386713862419128,-0.7303935289382935,107.32814994804069,11.450330853265275
1837,783,311,512,340,805,2502,3229,3463,3553,0.3067924380302429,0.8211938142776489,-0.7423899173736572,107.3320127037624,11.698804860852734
1718,742,376,579,346,887,2495,3112,3461,3464,0.3365514576435089,0.8182295560836792,-0.7133663296699524,107.22619116329312,11.482490540436753
1921,894,344,587,376,906,2288,2855,3064,3243,0.22928786277770996,0.7813953757286072,-0.6784442663192749,107.36758598901353,11.404426942246767
2098,939,344,547,355,943,2665,3412,3296,3847,0.22209863364696503,0.8055327534675598,-0.7153265476226807,107.23652178906049,11.560015149456268
1623,725,310,522,289,860,2392,2937,3100,3274,0.3127249777317047,0.8294482231140137,-0.711761474609375,107.43783424423168,11.476112501919506
2058,943,362,606,374,936,2561,3192,3416,3623,0.24808184802532196,0.8026385307312012,-0.6986573934555054,107.28422233064724,11.450780010907334
1475,607,246,486,258,826,2694,3411,3653,3727,0.4247269928455353,0.8680644631385803,-0.7651606798171997,107.45562088685725,11.705811720068867
2161,929,374,580,398,848,2253,2918,3185,3306,0.19154508411884308,0.7778397798538208,-0.6918990612030029,107.25960849186237,11.502702634329443
1655,708,258,510,261,774,2418,3184,3408,3459,0.3462374210357666,0.8577268719673157,-0.7396630644798279,107.47987539952847,11.75836316418986
1935,869,279,499,283,915,2550,3179,3000,3541,0.21580547094345093,0.8275967240333557,-0.7147756218910217,107.39525409976441,11.742373152132531
2215,1031,419,623,388,934,2752,3544,3618,3941,0.24052803218364716,0.8062905669212341,-0.7062013745307922,107.33524663878524,11.631521046072182
2003,945,332,490,300,840,2331,2897,2686,3260,0.14566005766391754,0.7990623116493225,-0.6914357542991638,107.32267022480755,11.513123091625229
1645,740,372,596,400,898,2537,3167,3648,3484,0.37842434644699097,0.8023715615272522,-0.7191329002380371,107.29536144017032,11.423830552383748
1669,1210,436,638,530,867,1278,1396,1576,1481,-0.028659475967288017,0.49667617678642273,-0.4236675798892975,107.34189417188772,11.476920985675212
2041,901,218,495,230,894,2797,3615,3727,3962,0.29230237007141113,0.883750319480896,-0.7655139565467834,107.53449296880294,11.724047520336493
2275,1019,358,614,360,1048,3087,3911,4008,4362,0.2758236527442932,0.8351648449897766,-0.7343141436576843,107.2884444124826,11.698804860852734
2249,1345,438,709,532,1091,1910,2228,2205,2401,-0.009878760203719139,0.6112532019615173,-0.513383686542511,107.35114681931415,11.487071948385763
1829,812,380,625,343,995,2907,3635,3953,3905,0.36734694242477417,0.8403165936470032,-0.726954996585846,107.29113935833496,11.428771286446405
1864,872,343,553,378,875,2184,2801,2873,3161,0.213004007935524,0.7674561738967896,-0.6771745681762695,107.3251855076031,11.640324535856553
2172,1000,363,594,395,991,2653,3375,3290,3796,0.20468692481517792,0.7856173515319824,-0.6941297650337219,107.24685241482787,11.50440943336927
2351,1068,448,727,453,1096,2870,3556,3487,3993,0.19458718597888947,0.7700507640838623,-0.6549596786499023,107.24298965910616,11.536838615125985
2217,1159,388,646,484,1027,2255,2780,2644,3078,0.08784200996160507,0.6905370950698853,-0.6072948575019836,107.33102455694987,11.476022670391092
1772,807,350,567,337,866,2450,3092,3516,3408,0.32980331778526306,0.825071394443512,-0.7222630381584167,107.40441691566244,11.451139337020981
1923,901,328,548,355,848,2305,2930,3087,3313,0.23233532905578613,0.7937245965003967,-0.6984869241714478,107.24676258329946,11.45194782077669
1619,715,298,443,281,733,2380,3035,3073,3348,0.30988916754722595,0.8324388861656189,-0.7480090856552124,107.21586053752574,11.48599397004482
2141,962,278,558,305,952,2784,3555,4053,3950,0.308685839176178,0.860027551651001,-0.7579700946807861,107.50242311315988,11.720544090728426
1612,739,263,433,278,803,2400,2995,2822,3305,0.2728912830352783,0.8206451535224915,-0.73394775390625,107.34881119957544,11.741654499905236
1871,863,380,596,389,901,2546,3112,3412,3445,0.29169031977653503,0.7953169941902161,-0.7025948166847229,107.36273508647929,11.385113163638197
1632,731,254,368,230,749,2182,2898,2518,3212,0.2134939730167389,0.8326055407524109,-0.744975745677948,107.23220987569673,11.378914788177772
1893,847,256,499,294,902,2720,3434,3587,3720,0.30912408232688904,0.8484926819801331,-0.755751371383667,107.51437070643867,11.74973933746231
2312,1292,427,716,614,1242,2723,3224,3444,3625,0.19666434824466705,0.6973878741264343,-0.6557692289352417,107.46092094703356,11.730335727325329
2247,961,376,526,306,867,3284,4223,4048,4535,0.2861000895500183,0.8594396114349365,-0.770004391670227,107.18882124747375,11.559476160285797
1934,814,320,592,346,1057,3199,4086,4052,4331,0.3538255989551544,0.8426557779312134,-0.745047390460968,107.49882985202339,11.761417436155865
1800,805,313,454,289,795,2311,3026,2617,3362,0.18496717512607574,0.8011011481285095,-0.7043308615684509,107.34135518271724,11.410176160065133
2012,958,370,550,369,885,2293,2912,3049,3257,0.20490022003650665,0.7840842604637146,-0.694359540939331,107.24128286006633,11.484826160175464
1722,754,246,448,268,883,2493,3139,3004,3503,0.27126532793045044,0.8361858129501343,-0.740440309047699,107.36300458106453,11.718208470989715
2287,1067,332,540,353,967,2694,3412,3049,3826,0.1428035944700241,0.7924749851226807,-0.6990805268287659,107.2936546411305,11.710842285659936
1909,827,374,514,326,907,2513,3230,3066,3642,0.2325628101825714,0.8077830076217651,-0.7128491401672363,107.31350740890954,11.478448121658216
1770,825,344,524,350,886,2253,2761,2846,3106,0.2331022471189499,0.7809762358665466,-0.6890207529067993,107.3470145690072,11.451319000077806
1477,605,236,429,238,803,2460,3043,3079,3413,0.3516242206096649,0.8564968109130859,-0.755416214466095,107.45589038144249,11.716501671949889
1469,654,297,472,260,741,2179,2770,2979,3089,0.33947840332984924,0.8394566178321838,-0.7264561057090759,107.24209134382204,11.481771888209458
2124,1017,384,644,421,938,2256,2784,3188,3101,0.20030120015144348,0.7666943669319153,-0.6638830900192261,107.44466144039099,11.50485859101133
2228,1008,409,669,422,975,2502,3163,3452,3537,0.21549296379089355,0.7821373343467712,-0.6753215193748474,107.23373701167972,11.503780612670386
1520,650,332,470,313,816,2354,2933,2655,3207,0.27185627818107605,0.7890835404396057,-0.6991999745368958,107.2147825591848,11.401193007223936
1998,894,381,602,368,937,2788,3528,3897,3897,0.32213741540908813,0.8274325728416443,-0.732384979724884,107.34674507442196,11.651553476908047
1828,913,350,629,403,1065,2529,2997,3086,3341,0.2560032606124878,0.7689882516860962,-0.6613728404045105,107.39507443670759,11.765729349519638
2162,992,320,558,349,961,2928,3752,3416,4141,0.22481176257133484,0.8146082162857056,-0.7191746234893799,107.39561342587807,11.759171647945566
1945,886,305,508,321,905,2500,3168,2986,3475,0.2111133635044098,0.8058663606643677,-0.7092158198356628,107.31350740890954,11.709584644262168
2263,1007,326,621,363,1026,2942,3778,4113,4053,0.29015055298805237,0.8378016352653503,-0.7376425862312317,107.5011654717621,11.763842887422987
1544,750,369,529,470,854,1949,2421,2691,2775,0.27083826065063477,0.7026257514953613,-0.6714285612106323,107.44034952702721,11.487970263669883
2092,979,365,579,371,936,2470,3121,3154,3524,0.20243994891643524,0.7895035743713379,-0.6897937059402466,107.24280999604933,11.433352694395415
2304,1150,401,643,452,1037,2387,2955,3093,3317,0.14619232714176178,0.7449929714202881,-0.6557815670967102,107.17687365419496,11.54303699058641
1709,745,314,502,308,815,2552,3334,3440,3717,0.33618178963661194,0.8356456756591797,-0.7453069686889648,107.2380489250435,11.453205462174457
1983,899,320,581,329,906,2425,3088,3312,3422,0.25099149346351624,0.8192804455757141,-0.7015155553817749,107.309464990131,11.47638199650474
1930,928,349,560,388,919,2298,2838,2879,3147,0.19733832776546478,0.7624732255935669,-0.6743239164352417,107.42885109139048,11.431735726884
1413,607,307,468,272,701,2142,2707,2923,2985,0.348247230052948,0.8297339677810669,-0.7239752411842346,107.28134772173806,11.475932838862681
1656,749,379,575,322,983,2651,3274,3293,3540,0.33077389001846313,0.8218533992767334,-0.7026887536048889,107.1734600561153,11.525789337131314
1661,740,330,481,333,803,2215,2865,2746,3145,0.24619923532009125,0.7836959958076477,-0.7018902897834778,107.19816372642859,11.400564186525052
1602,739,327,494,334,721,1938,2553,2776,2876,0.2681589722633362,0.7852090001106262,-0.6978593468666077,107.26374074216932,11.46721918060672
1606,757,338,483,316,765,2178,2781,2908,3017,0.2884359657764435,0.803970217704773,-0.7151283025741577,107.25826101893618,11.44592910837309
1680,749,336,504,301,810,2350,3044,3158,3374,0.3054981529712677,0.8259612321853638,-0.7247405648231506,107.28925289623831,11.484287171004992
2076,909,308,632,364,1028,2682,3276,3404,3666,0.24233576655387878,0.8067940473556519,-0.6868186593055725,107.48292967149447,11.786210937997563
1852,855,326,534,315,836,2247,2949,3073,3297,0.24791878461837769,0.8140496015548706,-0.7039090394973755,107.22062160853157,11.440539216668371
1777,872,362,542,436,918,2052,2524,2607,2893,0.18932481110095978,0.7134406566619873,-0.6557637453079224,107.36480121163277,11.439191743742192
2204,1012,346,592,340,1055,2926,3700,3440,4084,0.21899361908435822,0.820105791091919,-0.7063491940498352,107.3996558446566,11.723328868109197
1504,636,299,452,271,765,2222,2883,2782,3101,0.29818013310432434,0.8224697113037109,-0.7204700112342834,107.2080451945539,11.52426220114831
